CustomerID	I	Iu	Imax	E	Savg	R	F	M
12847.0	6.771935555839602	4.276666119016055	6.771935555839602	1.3929619969827138	6.737725863317413	3.139832617527748	4.430816798843313	6.737725863317413
12849.0	6.361302477572996	3.828641396489095	6.154858094016418	1.41845012347866	6.207230954083142	4.796616650559047	3.828641396489095	6.900378134643088
12851.0	4.663439094112067	3.7612001156935624	4.663439094112067	1.082820731249519	4.881361491724374	5.501666290534067	3.8501476017100584	4.881361491724374
12852.0	4.976733742420574	2.833213344056216	4.976733742420574	1.070318267853685	5.702948793907623	5.687314281948894	2.833213344056216	5.702948793907623
12853.0	6.661854740545311	4.1588830833596715	6.059123195581797	1.4674242461397176	5.748171433322544	4.906015244966153	4.330733340286331	7.539930902550599
12854.0	6.436150368369428	4.553876891600541	5.560681631015528	1.4571729045182897	6.071161041010293	1.8082887711792655	4.6913478822291435	7.169773329678403
12856.0	6.9782137426306985	5.043425116919247	5.720311776607412	1.35544163226691	5.883104165979386	2.9496883350525844	5.739792912179234	7.6748636352074415
12857.0	5.8377304471659395	3.6109179126442243	5.6131281063880705	1.3384256165339572	6.3157195997906035	4.235554730773624	3.828641396489095	7.008866780350549
12863.0	5.236441962829949	1.6094379124341003	5.236441962829949	0.8845639563695341	6.25613384525069	3.9721769282478934	1.6094379124341003	6.25613384525069
12864.0	5.375278407684165	1.0986122886681098	5.375278407684165	0.5217433087917916	4.991248580296066	4.935193098929397	1.0986122886681098	4.991248580296066
12867.0	8.265907334155747	5.384495062789089	6.822197390620491	1.3344017754733226	6.399060716225101	3.299533727885655	6.171700597410915	8.190820185453155
12868.0	6.704414354964107	4.127134385045092	5.62040086571715	1.1991974178491651	5.63747171736878	2.2082744135228043	4.553876891600541	7.24690962980288
12871.0	5.298317366548036	2.0794415416798357	4.787491742782046	0.6768317503135841	5.248706865994702	4.443827035579329	2.3978952727983707	5.941854046554647
12872.0	4.7535901911063645	3.332204510175204	4.7535901911063645	1.2768221082986397	5.400151672429305	5.790265934544339	3.332204510175204	5.400151672429304
12873.0	4.852030263919617	1.3862943611198906	4.852030263919617	-0.09290713253155375	5.924255797414532	5.736894826106403	1.3862943611198906	5.924255797414532
12875.0	5.673323267171493	0.0	5.673323267171493	-2.3025850929940455	3.901366425239617	4.970507503005476	0.0	3.901366425239617
12877.0	6.915723448631314	4.543294782270004	5.384495062789089	1.3449268220718458	4.836072649849503	3.2228678461377385	4.941642422609304	7.2339679226478735
12878.0	6.284134161070802	3.6375861597263857	5.780743515792329	1.197833698205847	6.042205188811166	5.46848199307136	3.8501476017100584	6.735352369371111
12879.0	5.8944028342648505	1.9459101490553132	5.123963979403259	1.1699799675868747	5.221022269621486	3.8088822465086327	2.302585092994046	6.319634558289595
12881.0	3.044522437723423	1.9459101490553132	3.044522437723423	0.663909388275402	5.697093486505405	4.585987366571318	1.9459101490553132	5.697093486505405
12882.0	5.5053315359323625	2.4849066497880004	4.941642422609304	0.943777675656475	6.595124561166391	2.312535423847214	2.5649493574615367	7.288271741726336
12883.0	5.278114659230517	3.6635616461296463	4.219507705176107	1.2565511331604202	5.169730870602034	3.2228678461377385	3.7376696182833684	6.556025231721925
12884.0	3.7612001156935624	1.9459101490553132	3.7612001156935624	0.8011425973161008	5.733503076105283	0.09531017980432493	1.9459101490553132	5.733503076105283
12885.0	6.483107351457199	4.189654742026425	5.846438775057725	1.2117581409480154	5.956070502908879	4.821087692210561	4.248495242049359	7.0546827915769885
12886.0	6.634633357861686	4.31748811353631	6.008813185442595	1.332495728358468	6.515519772501922	5.517854422268135	4.406719247264253	7.208666953061867
12888.0	4.330733340286331	1.3862943611198906	3.9512437185814275	0.7040515585848324	5.176488658182903	4.565389315976247	1.6094379124341003	5.869635838742848
12890.0	5.545177444479562	4.356708826689592	5.545177444479562	1.1793937393133374	5.931502205935299	3.1822118404966093	4.3694478524670215	5.931502205935299
12891.0	6.856461984594587	0.6931471805599453	6.396929655216146	0.5217433087917916	4.703506086708953	5.056882545261575	1.0986122886681098	5.802118375377063
12893.0	4.499809670330265	3.295836866004329	4.499809670330265	1.1667800040405005	5.173604122374395	4.500920164614292	3.4339872044851463	5.173604122374395
12895.0	5.318119993844216	3.044522437723423	4.912654885736052	1.023894949647537	5.157041779190083	3.763522997109702	3.044522437723423	5.850188959750028
12897.0	4.700480365792417	1.0986122886681098	4.1588830833596715	0.47000362924573563	4.684443366882599	3.6402142821326553	1.3862943611198906	5.377590547442544
12901.0	10.01104066270085	3.4011973816621555	8.504310565585223	1.7902796643917882	6.392941952984901	2.4069451083182885	4.7535901911063645	9.725146463160105
12902.0	4.189654742026425	2.302585092994046	4.189654742026425	0.6660017263555291	4.932169120816822	5.5801071132949795	2.302585092994046	4.932169120816822
12904.0	5.683579767338681	4.07753744390572	5.10594547390058	1.3245721702091748	5.5135497065909105	2.9496883350525844	4.2626798770413155	6.206696887150856
12906.0	7.466799475018602	4.007333185232471	6.862757913051401	1.5937527963903226	6.36983591221803	2.4932054526026954	4.143134726391533	7.979273824652131
12908.0	7.090076835776092	0.0	6.396929655216146	0.09531017980432493	5.926926025970411	5.176714544788788	0.6931471805599453	6.620073206530356
12909.0	7.149131598557407	4.356708826689592	6.066108090103747	1.4249426824446523	6.0608413448858025	3.6913763343125234	4.499809670330265	7.670279257319903
12910.0	7.433666540166168	3.871201010907891	6.218600119691729	1.4991330138975656	5.951631646606259	1.8082887711792655	4.31748811353631	8.031073188286095
12912.0	6.507277712385012	2.833213344056216	5.44673737166631	1.3097881229412507	5.806519552107313	2.714694743820879	3.1780538303479458	7.415957464541414
12913.0	7.147559271189454	3.5553480614894135	6.309918278226516	1.501526548862014	6.232452928129816	2.7788192719904172	3.784189633918261	7.618747289249707
12915.0	3.9512437185814275	2.1972245773362196	3.9512437185814275	0.8675357343588073	5.099866427824199	5.004617221770693	2.1972245773362196	5.099866427824199
12916.0	6.980075940561763	3.970291913552122	5.720311776607412	1.6015660278228157	6.5941227198146	4.935193098929397	4.61512051684126	7.980417080934491
12917.0	4.787491742782046	0.6931471805599453	4.787491742782046	-2.3025850929940455	6.386879319362645	5.624378451868933	0.6931471805599453	6.386879319362645
12919.0	6.504288173536645	3.5263605246161616	5.181783550292085	1.3439548930760017	5.379467153490805	0.7419373447293773	3.912023005428146	7.1712266227188595
12920.0	4.852030263919617	3.295836866004329	4.852030263919617	1.2046660367599067	5.092399595898896	2.89591193827178	3.295836866004329	5.092399595898895
12921.0	9.114269903225448	5.424950017481403	6.461468176353717	1.5495112296542324	6.107443416552289	2.312535423847214	6.522092798170152	9.662791478041703
12922.0	5.91350300563827	3.332204510175204	5.91350300563827	1.1166817954249881	6.004824898809819	5.820379622240015	3.332204510175204	6.004824898809819
12923.0	4.204692619390966	3.295836866004329	4.204692619390966	1.1237980061291377	5.144991346595335	5.210032451680465	3.295836866004329	5.144991346595335
12924.0	6.171700597410915	3.044522437723423	5.278114659230517	1.4711398975287246	5.440641241760233	0.09531017980432493	3.367295829986474	6.826935602880123
12925.0	6.29156913955832	3.713572066704308	5.641907070938114	1.153085117181395	5.827547581990132	4.318820558770089	3.784189633918261	6.520694762550077
12928.0	7.108244139731541	3.8501476017100584	6.338594078203183	1.154921686420651	6.034500089921557	1.8082887711792655	4.204692619390966	7.420794451041448
12929.0	3.58351893845611	1.9459101490553132	3.58351893845611	0.7179432340999939	4.633757642840004	5.835103091983559	1.9459101490553132	4.633757642840004
12930.0	5.5254529391317835	2.995732273553991	4.969813299576001	1.1483159051453142	5.3299371503034925	4.370712874773608	3.2188758248682006	6.023084330863438
12931.0	10.063350457922596	3.332204510175204	9.021477467138807	1.7819445250812458	7.856710068947409	3.095577608523707	4.343805421853684	10.421659426408945
12933.0	6.212606095751519	4.624972813284271	5.746203190540153	1.2754657756001937	5.310789268043357	3.2228678461377385	4.663439094112067	6.409401556711467
12935.0	7.524021415206125	4.382026634673881	5.783825182329737	1.31142104123505	5.730308481046194	3.299533727885655	4.859812404361672	7.6762186301015065
12936.0	6.289715570908998	4.02535169073515	6.073044534100405	1.4048750845976234	5.534278421572861	2.8390784635086144	4.127134385045092	6.9205727826927514
12937.0	6.914730892718563	4.394449154672439	6.186208623900494	1.3701305542765647	5.929768648554474	2.7788192719904172	4.787491742782046	7.316063009674365
12938.0	4.941642422609304	2.1972245773362196	4.941642422609304	1.0386784588033766	4.737425765108562	3.261935314328648	2.1972245773362196	4.737425765108562
12939.0	8.492080490601163	3.044522437723423	7.336936913707618	1.3269187563671139	7.277748637782048	3.6136169696133895	3.8501476017100584	9.357190179461885
12940.0	5.991464547107982	4.465908118654584	5.730099782973574	1.3486218445836295	6.068066727565022	4.009149716158869	4.564348191467836	6.761213908124968
12942.0	4.859812404361672	3.9889840465642745	4.543294782270004	1.371599193658525	5.339579264296677	4.883559211528279	3.9889840465642745	6.032726444856622
12944.0	4.969813299576001	2.772588722239781	4.969813299576001	1.1260518868994944	5.760666776856913	5.493472881322077	2.772588722239781	5.760666776856913
12945.0	5.10594547390058	3.1354942159291497	5.10594547390058	0.9767033629024785	6.1376190568940565	5.666772649022301	3.1354942159291497	6.1376190568940565
12947.0	6.8885724595653635	4.219507705176107	6.169610732491456	1.2576196651910858	5.5606431687374025	4.175924549214524	4.382026634673881	7.170081081171503
12948.0	6.981934677156389	4.406719247264253	6.0112671744041615	1.3774633854614446	5.681488174290734	2.8390784635086144	4.7535901911063645	7.627398323346047
12949.0	7.767687277186908	5.10594547390058	6.792344427470809	1.426179764372514	6.249738727805658	4.500920164614292	5.365976015021851	8.329180269485494
12950.0	7.22983877815125	2.5649493574615367	6.573680166960646	1.0553304851073522	6.420537669001714	3.2228678461377385	3.1354942159291497	7.519149957669823
12951.0	6.2166061010848646	3.970291913552122	5.147494476813453	1.3052175511054083	5.165328683772737	5.159629846774143	4.143134726391533	6.957088153000791
12952.0	6.480044561926653	4.1588830833596715	6.008813185442595	1.318790485022849	5.845600273324364	3.7864597824528	4.3694478524670215	7.231894634444255
12953.0	4.430816798843313	2.833213344056216	4.430816798843313	1.0131471023330374	5.79863800566888	2.312535423847214	2.833213344056216	5.79863800566888
12955.0	8.200562797008564	4.394449154672439	6.579251212010101	1.4415606759422657	6.065308360998358	2.8390784635086144	5.19295685089021	8.463203633796729
12956.0	3.5263605246161616	2.9444389791664403	3.5263605246161616	1.0557894406210848	4.6827791653150745	5.252796851246227	2.9444389791664403	4.6827791653150745
12957.0	7.839131648274333	5.337538079701318	6.513230110912307	1.340447075386451	6.215030509194198	2.312535423847214	5.472270673671475	8.294472050874035
12962.0	4.859812404361672	2.70805020110221	4.356708826689592	1.231924353817265	4.891814219864201	4.73707525686803	2.772588722239781	5.584961400424145
12963.0	6.5638555265321274	4.1588830833596715	5.568344503761097	1.3835745483647794	5.361178141770982	2.4069451083182885	4.3694478524670215	7.307088290826295
12965.0	5.641907070938114	4.68213122712422	5.641907070938114	1.3393979784202494	6.646143731152384	3.4372078191851885	4.68213122712422	6.646143731152385
12966.0	4.31748811353631	2.302585092994046	4.31748811353631	0.9046029326563115	5.0762981828955365	2.312535423847214	2.302585092994046	5.0762981828955365
12968.0	4.290459441148391	1.6094379124341003	4.290459441148391	0.7040515585848324	4.9122871710784795	4.728272383122075	1.6094379124341003	4.9122871710784795
12970.0	5.5909869805108565	4.7535901911063645	5.342334251964811	1.0807389798719196	4.618752526961358	5.707442435487688	4.859812404361672	6.005046888081249
12971.0	9.095939111666207	4.465908118654584	6.42648845745769	1.5986247088433803	4.880295944335033	2.2082744135228043	5.638354669333745	9.262322579008915
12974.0	3.1780538303479458	2.0794415416798357	3.1780538303479458	0.8134333306895551	4.975353479951616	5.288771953704505	2.0794415416798357	4.975353479951616
12976.0	6.329720905522696	3.091042453358316	6.329720905522696	1.05507322448815	6.6047565024184625	1.62924053973028	3.091042453358316	6.6047565024184625
12977.0	2.4849066497880004	2.1972245773362196	2.4849066497880004	0.6830791418866748	3.6696966346971625	5.226284163648205	2.1972245773362196	3.6696966346971625
12980.0	6.660575149839686	1.6094379124341003	5.814130531825066	1.2216467540468081	6.675569406324323	2.2082744135228043	2.833213344056216	8.75501094800416
12981.0	5.488937726156687	2.4849066497880004	4.897839799950911	1.1325954946284682	5.226337896755872	4.096009841541162	2.995732273553991	5.919485077315818
12982.0	5.662960480135946	3.332204510175204	5.662960480135946	1.229582627124708	5.967530396812351	3.586292865338835	3.332204510175204	5.967530396812351
12984.0	3.258096538021482	1.3862943611198906	3.258096538021482	0.47000362924573563	4.579852378003801	2.9496883350525844	1.3862943611198906	4.579852378003801
12985.0	7.334981878871814	4.290459441148391	6.734591659972948	1.3582939414765574	6.429219352997455	3.370738174177447	4.330733340286331	7.1223665335574005
12987.0	5.389071729816501	3.295836866004329	4.709530201312334	1.2891490193056883	5.632465475905158	4.3054155323020415	3.332204510175204	6.325612656465103
12988.0	4.836281906951478	4.31748811353631	4.836281906951478	1.3323798288482	6.2261808747748075	5.680513847716846	4.418840607796598	6.2261808747748075
12989.0	7.9672801789422	3.713572066704308	6.473890696352274	1.5890723569976029	6.163617014003705	0.09531017980432493	4.127134385045092	8.802674343618964
12990.0	5.298317366548036	2.0794415416798357	4.382026634673881	0.6208425973503933	4.916324614625014	4.796616650559047	2.5649493574615367	6.014936903293124
12991.0	6.003887067106539	3.4339872044851463	5.8888779583328805	1.1219522130312976	5.528952783620542	3.1822118404966093	3.4339872044851463	6.2220999641804875
12993.0	5.480638923341991	3.258096538021482	4.718498871295094	1.0192122763506755	4.6414056785701865	3.1822118404966093	3.295836866004329	6.027700039690077
12994.0	6.102558594613569	3.9512437185814275	5.056245805348308	1.3106329493474627	5.729471880256211	3.4688560301359703	4.0943445622221	6.82808416892432
12995.0	4.584967478670572	1.0986122886681098	4.584967478670572	0.5217433087917916	5.301910902058167	4.455509411433685	1.0986122886681098	5.301910902058167
12997.0	6.480044561926653	3.8066624897703196	5.267858159063328	1.4312952970062989	5.706229478299253	0.09531017980432493	4.07753744390572	7.092523839419144
12999.0	5.834810737062605	3.2188758248682006	5.736572297479192	1.078002821507338	5.023617328319425	4.852811208902689	3.332204510175204	6.122229616987535
13000.0	5.71042701737487	2.995732273553991	5.438079308923196	1.1581959672531768	5.1152955646396885	4.673762977453703	2.995732273553991	5.808442745199634
13001.0	8.609407675404048	5.111987788356544	6.835184586147301	1.541148247537376	6.621745653365008	3.139832617527748	5.820082930352362	9.186695010826545
13002.0	4.290459441148391	1.9459101490553132	4.290459441148391	0.663909388275402	4.795377237056036	5.765504533284198	1.9459101490553132	4.795377237056036
13003.0	4.634728988229636	1.3862943611198906	3.871201010907891	0.8551083506786978	3.905669531455971	3.4995332823830174	1.791759469228055	5.00428182012408
13004.0	8.422662707570003	5.579729825986222	6.095824562432225	1.3800661942766927	5.737941378834801	2.4932054526026954	5.937536205082426	8.571154722891016
13005.0	5.117993812416755	3.044522437723423	4.90527477843843	1.025583381744094	5.457348972395002	5.069532935343741	3.1780538303479458	6.150496152954948
13006.0	4.007333185232471	1.3862943611198906	4.007333185232471	0.7419373447293773	4.401461547312489	4.044804116661965	1.3862943611198906	4.401461547312489
13008.0	5.1647859739235145	2.6390573296152584	5.1647859739235145	0.9971616171287078	5.435772302001885	5.781052110147502	2.6390573296152584	5.435772302001885
13012.0	6.507277712385012	4.060443010546419	5.288267030694535	1.336354818606732	5.238127471652731	2.312535423847214	4.276666119016055	7.184037620708044
13013.0	7.254884810077338	4.6913478822291435	5.857933154483459	1.427630378864547	5.691173005365532	3.095577608523707	5.0238805208462765	8.089068278163902
13014.0	6.792344427470809	4.204692619390966	4.983606621708336	1.5732158075559821	5.829098547092368	2.4069451083182885	4.700480365792417	8.131683640086413
13015.0	7.3833681469923835	5.049856007249537	6.806829360392176	1.3527487552672524	6.504180383296348	3.9908341858524357	5.1647859739235145	8.113618295730449
13016.0	6.267200548541362	3.6635616461296463	5.752572638825633	1.1981200136903865	5.573281406591769	4.3054155323020415	3.8501476017100584	6.671893695259879
13017.0	3.871201010907891	0.0	3.871201010907891	-2.3025850929940455	5.318119993844216	5.707442435487688	0.0	5.318119993844216
13018.0	8.60061479955531	5.746203190540153	6.263398262591624	1.368875179299682	5.5603656470319125	2.8390784635086144	6.126869184114185	8.892570157207116
13021.0	7.166265974133638	4.605170185988092	6.003887067106539	1.4315140351397762	5.72808070054327	3.261935314328648	4.820281565605037	7.807522242223106
13023.0	5.634789603169249	3.5553480614894135	5.049856007249537	1.1082989170014466	5.703615794099102	5.210032451680465	3.6375861597263857	6.3967629746590475
13026.0	7.377133712833954	3.4657359027997265	6.274762021241939	1.3221849471184228	5.256213300525225	4.585987366571318	3.6888794541139363	6.8656512129593255
13027.0	9.523690191176541	1.791759469228055	8.525161361065415	0.8871555735693373	6.997961546868286	4.73707525686803	2.995732273553991	8.607399459302387
13028.0	6.682108597449809	3.6888794541139363	6.035481432524756	1.276930251625138	5.801090657123199	3.139832617527748	3.8066624897703196	6.494237837683144
13029.0	4.6443908991413725	2.0794415416798357	4.127134385045092	0.9240136117781238	6.069582326371934	4.500920164614292	2.1972245773362196	6.762729506931879
13030.0	5.159055299214529	3.332204510175204	5.159055299214529	1.3206791358371928	5.858161699793562	2.4932054526026954	3.5553480614894135	5.858161699793562
13032.0	5.926926025970411	4.007333185232471	5.298317366548036	1.412351511945171	6.224736631218232	3.9721769282478934	4.2626798770413155	6.917883811778178
13034.0	5.53338948872752	3.258096538021482	5.53338948872752	1.0946559752440688	6.16732779384089	4.009149716158869	3.258096538021482	6.16732779384089
13035.0	6.440946540632921	3.091042453358316	6.028278520230698	1.2979022291998106	6.094844352453622	4.3054155323020415	3.258096538021482	6.787991533013567
13037.0	6.066108090103747	3.784189633918261	5.062595033026967	1.32009294783702	5.682524789276261	4.935193098929397	3.871201010907891	6.781137077944371
13038.0	5.886104031450156	3.1780538303479458	5.225746673713202	1.287181839274057	5.713138569580226	4.395682961121367	3.332204510175204	6.8117508582483355
13040.0	5.872117789475416	3.6375861597263857	5.236441962829949	1.2049565519185095	5.824509321194492	5.2045559867335625	3.7612001156935624	6.517656501754438
13043.0	5.537334267018537	2.5649493574615367	5.537334267018537	1.1584695895829413	6.246920387889438	3.6136169696133895	2.5649493574615367	6.246920387889438
13044.0	6.061456918928017	3.4965075614664802	6.061456918928017	1.20593570309897	6.328775717440166	5.677096209393695	3.4965075614664802	6.328775717440166
13045.0	5.3981627015177525	2.8903717578961645	5.3981627015177525	1.123284576239548	5.721229388259921	5.814428994743265	2.8903717578961645	5.721229388259921
13046.0	5.575949103146316	3.4965075614664802	5.236441962829949	1.258870549253813	5.751476800518862	4.500920164614292	3.5553480614894135	6.4446239810788075
13047.0	7.136483208590247	4.59511985013459	5.69035945432406	1.3860836248905413	6.1189118441006904	4.044804116661965	5.0238805208462765	7.910671313328746
13048.0	7.106606137727303	4.343805421853684	5.849324779946859	1.3155062404657378	6.103346874443397	2.714694743820879	4.90527477843843	7.489641235563288
13049.0	5.5909869805108565	2.6390573296152584	5.247024072160486	1.2310614585391777	5.794049656866372	5.210032451680465	2.6390573296152584	6.487196837426318
13050.0	7.994969522697877	5.365976015021851	6.1779441140506	1.4973547775676097	5.848446540272932	2.714694743820879	5.796057750765372	8.41339589773447
13052.0	5.402677381872279	2.8903717578961645	5.402677381872279	1.3416840952034172	5.852633421388556	3.55820113047182	2.8903717578961645	5.852633421388556
13055.0	6.795705775173514	4.30406509320417	6.406879986069314	1.2794757170325275	6.003401352458456	4.191168746857641	4.330733340286331	7.102013641126566
13058.0	3.9512437185814275	1.6094379124341003	3.258096538021482	0.9555114450274363	4.504981458732659	-2.3025850929940455	2.0794415416798357	5.603593747400769
13059.0	3.5553480614894135	2.0794415416798357	3.5553480614894135	1.0473189942805592	5.211669559822364	5.521860837883573	2.0794415416798357	5.211669559822364
13060.0	4.812184355372417	2.70805020110221	4.812184355372417	1.0612212404176327	5.72857264346342	5.537727890326118	2.70805020110221	5.72857264346342
13061.0	4.672828834461906	2.302585092994046	4.672828834461906	1.0103052889657416	5.515885403529061	4.291828366755733	2.302585092994046	5.515885403529061
13062.0	5.834810737062605	2.302585092994046	5.834810737062605	1.08059743953194	5.8050747261380735	5.823341709713841	2.302585092994046	5.8050747261380735
13064.0	6.2422232654551655	3.9318256327243257	5.4116460518550396	1.519295523719826	5.6218400469900915	0.09531017980432493	4.219507705176107	7.008134408109982
13066.0	5.768320995793772	3.8501476017100584	5.214935757608986	1.331496759609332	5.372728864061847	3.2228678461377385	3.8501476017100584	6.065876044621793
13067.0	3.4657359027997265	2.6390573296152584	3.4657359027997265	1.2060378493345898	4.748924149632788	4.420044701861403	2.70805020110221	4.748924149632788
13068.0	5.298317366548036	0.0	4.605170185988092	0.09531017980432493	5.147494476813453	2.4069451083182885	0.6931471805599453	5.840641657373398
13069.0	8.488382109562117	5.3612921657094255	7.4133673356952405	1.4963823382907695	5.185169296508062	0.7419373447293773	5.799092654460526	8.129608275674501
13070.0	4.700480365792417	2.1972245773362196	4.700480365792417	-0.145945840838539	5.432848259505643	5.263208189434469	2.1972245773362196	5.432848259505643
13072.0	4.23410650459726	1.9459101490553132	4.23410650459726	0.7179432340999939	5.176996831311481	5.587623120115915	1.9459101490553132	5.176996831311481
13075.0	6.184148890937483	3.091042453358316	6.184148890937483	1.275841616763458	6.823949667123073	5.720639591722624	3.091042453358316	6.823949667123073
13077.0	6.326149473155099	4.465908118654584	5.68697535633982	1.2290932929851197	4.9279780604152466	4.779963476361254	4.574710978503383	6.026590349083357
13078.0	8.576216531865699	4.5217885770490405	6.295266001439646	1.5766989304508994	6.181416639398623	-2.3025850929940455	5.786897381366708	9.359470469746569
13079.0	4.127134385045092	0.6931471805599453	3.1780538303479458	0.8551083506786978	3.7846440760983158	3.095577608523707	1.791759469228055	5.394081988532416
13080.0	4.787491742782046	1.791759469228055	4.787491742782046	0.9876667616514396	4.06182137051654	5.19351225218191	1.791759469228055	4.06182137051654
13081.0	9.785041797329646	6.175867270105761	8.504310565585223	1.6253831161802332	7.96569216732281	2.4932054526026954	6.859614903654202	10.162916744659029
13082.0	8.369388996647842	4.143134726391533	7.201916317531627	1.482946744880267	5.990208202682167	5.176714544788788	4.290459441148391	8.187432780018387
13083.0	5.231108616854587	2.70805020110221	4.962844630259907	1.0722300496006287	5.023057814094813	4.33204826486764	2.8903717578961645	5.716204994654758
13085.0	4.68213122712422	2.4849066497880004	4.1588830833596715	0.8933323427198048	4.914050969580866	5.380358076884246	2.833213344056216	5.607198150140811
13089.0	10.25234703516517	6.434546518787453	7.543273346705446	1.6503787586080283	6.377935632729145	1.8082887711792655	7.45298232946546	10.855272447207351
13090.0	7.599401333415815	4.574710978503383	6.20455776256869	1.5525328031897785	6.549155106356018	3.0007198150650303	4.990432586778736	8.947050379154389
13091.0	6.1092475827643655	3.044522437723423	6.1092475827643655	1.243590291419232	5.767758337531296	3.370738174177447	3.044522437723423	5.767758337531296
13092.0	5.5134287461649825	2.772588722239781	5.214935757608986	0.9573149795382541	4.291759964963579	1.62924053973028	2.8903717578961645	5.67805432608347
13093.0	7.780720886117918	4.418840607796598	7.062191632286556	1.4650545309550835	6.687736839415424	4.585987366571318	4.700480365792417	8.297174751849525
13094.0	7.212294468500341	1.3862943611198906	5.3471075307174685	0.23391746461029042	4.909669149435773	3.095577608523707	2.9444389791664403	7.307564422234144
13095.0	4.969813299576001	1.791759469228055	4.969813299576001	0.6378887989411961	4.309455941839047	4.264087336809195	1.791759469228055	4.309455941839047
13097.0	7.719573989259581	5.351858133476067	5.8377304471659395	1.5192074885681424	6.436314172616597	4.35799005684564	6.013715156042802	8.633538749952816
13098.0	9.677151410322754	5.049856007249537	7.181591944611865	1.6456704348228224	6.935620206373257	2.312535423847214	6.349138991379798	10.26782471654846
13099.0	5.662960480135946	0.0	5.662960480135946	-2.3025850929940455	5.33445641316391	5.8114403493627105	0.0	5.33445641316391
