CustomerID	I	Iu	Imax	E	Savg	F	M	cluster
12402.0	1.9637878273455556	1.0	1.9637878273455556	2.160964047443681	2.291368850451583	1.0	2.291368850451583	medium
12403.0	1.9731278535996983	0.6020599913279624	1.9731278535996983	2.0	2.592953571547866	0.6020599913279624	2.592953571547866	medium
12405.0	2.928907690243953	1.7242758696007892	2.928907690243953	4.111906483020848	3.1431366355714814	1.7242758696007892	3.1431366355714814	high
12406.0	3.257438566859814	1.9542425094393248	3.010723865391773	4.471538874809411	3.2149431418366228	2.012837224705172	3.5159731375006045	high
12407.0	3.14705767102836	1.7481880270062005	2.7126497016272118	4.2157729081214175	2.479177828776893	1.8573324964312683	3.178147833112912	high
12408.0	3.14050804303818	1.9030899869919435	2.5717088318086883	4.390014146857634	2.7140110484215243	2.004321373782642	3.4129810527575426	high
12409.0	3.744292983122676	1.9590413923210936	3.4972061807039547	5.285264938874197	3.743028167816036	2.03342375548695	4.044058163480017	high
12410.0	2.3117538610557538	1.3979400086720375	2.2944662261615933	2.992487689168954	2.415874408809005	1.3979400086720375	2.7169044044729858	medium
12412.0	2.915927211697116	1.6232492903979006	2.5514499979728757	3.750860315669561	2.5808793780608053	1.7634279935629371	3.0580006327804665	medium
12413.0	2.4487063199050803	1.4471580313422192	2.24551266781415	3.2771759601251564	2.3529217976507018	1.5563025007672873	2.8300430523703652	medium
12414.0	2.4727564493172123	1.1760912590556811	2.1583624920952498	3.2402239289418517	2.168703680249077	1.1760912590556811	2.645824934968739	medium
12415.0	4.888527688811968	2.645422269349092	4.177507642194916	6.945526508428247	3.7950567532709565	2.8234742291703014	5.096086748934939	high
12417.0	3.1646502159342966	2.1789769472931693	2.5327543789924976	3.952827878747806	2.565760774032434	2.2380461031287955	3.468850761024377	high
12418.0	2.60959440922522	1.5314789170422551	2.60959440922522	3.251981313116025	2.8251533809021487	1.5314789170422551	2.825153380902149	high
12420.0	2.537819095073274	1.4623979978989559	2.537819095073274	3.4435137534498512	2.7784334500919083	1.4623979978989559	2.7784334500919083	high
12421.0	2.6794278966121188	1.4913616938342726	2.1931245983544616	3.485091030638402	2.203468051862646	1.6127838567197357	2.8055280431906087	medium
12422.0	2.5646660642520893	1.57978359661681	2.2355284469075487	3.3545502265468965	2.3576553863864684	1.57978359661681	2.8347766411061306	medium
12423.0	3.056523724079101	1.9242792860618816	2.3909351071033798	3.757326861312289	2.3136804516581755	2.008600171761917	3.1587784916724324	medium
12424.0	2.869231719730976	1.4771212547196624	2.7259116322950483	4.002910079649728	2.944719495467081	1.4771212547196624	3.2457494911310625	high
12425.0	2.6954816764901977	1.5563025007672873	2.6954816764901977	3.551017364289704	2.8905327919277455	1.5563025007672873	2.8905327919277455	high
12426.0	2.404833716619938	1.4623979978989559	2.404833716619938	3.3450739957852536	2.7081913688243993	1.4623979978989559	2.7081913688243997	medium
12427.0	2.2095150145426308	1.230448921378274	2.049218022670181	3.044110417748401	2.2898341214850317	1.2552725051033058	2.5908641171490117	medium
12428.0	3.5412046906832586	2.4082399653118496	3.1038037209559572	4.688128780216832	2.9007766472930405	2.4578818967339924	3.803866634284984	high
12429.0	3.0382226383687185	1.8388490907372552	2.7092699609758313	4.642022278619954	2.8752349464501648	1.8750612633917	3.352356201169828	high
12430.0	2.0644579892269186	1.0	2.0644579892269186	2.8464393446710154	2.335257256434532	1.0	2.335257256434532	medium
12431.0	3.4186326873540653	2.184691430817599	2.5728716022004803	4.516181737334411	2.633842766392341	2.3201462861110542	3.7477861186991777	high
12432.0	3.255272505103306	2.0253058652647704	3.037426497940624	4.843639067694003	3.0373587586563	2.0293837776852097	3.639418749984263	high
12433.0	3.874423830586502	2.187520720836463	3.3615389712692787	5.143790348812146	3.282791991418036	2.4361626470407556	3.9817619957540544	high
12434.0	2.5865873046717547	1.6532125137753435	2.501059262217752	3.6139118845783154	2.5982103308027367	1.6901960800285136	2.8992403264667184	medium
12435.0	3.312811826212088	1.4913616938342726	3.07040732174012	4.127986806877677	3.5927256651514874	1.5563025007672873	3.8937556608154686	high
12436.0	2.3201462861110542	1.1760912590556811	2.3201462861110542	2.3395722619867234	2.632467415481234	1.1760912590556811	2.632467415481234	medium
12437.0	3.4614985267830187	2.0681858617461617	2.7535830588929064	4.46817167957453	2.3928346631425153	2.2648178230095364	3.648107168245821	high
12438.0	3.06781451116184	1.919078092376074	2.767897616018091	4.102609925399463	3.0911127467917727	1.9822712330395684	3.3921427424557544	high
12442.0	2.257678574869185	1.041392685158225	2.257678574869185	2.6635327548042547	2.1585434104406707	1.041392685158225	2.1585434104406707	medium
12444.0	3.0538464268522527	2.1367205671564067	2.7649229846498886	4.161838997359856	2.9143770106682134	2.2380461031287955	3.6133470150042317	high
12445.0	1.7781512503836436	0.4771212547196624	1.7781512503836436	0.9182958340544894	1.8887409606828929	0.4771212547196624	1.8887409606828929	medium
12446.0	2.5453071164658243	1.7558748556724917	2.5453071164658243	3.72808004133953	3.0010020633151466	1.7558748556724917	3.0010020633151466	medium
12447.0	2.271841606536499	1.3979400086720375	2.271841606536499	2.8194705707972525	2.634970735172564	1.3979400086720375	2.634970735172564	medium
12448.0	2.380211241711606	1.3222192947339193	2.380211241711606	3.5585186130489053	2.5628279662199915	1.3222192947339193	2.5628279662199915	medium
12449.0	3.182699903336043	2.0681858617461617	2.7134905430939424	3.851789655247608	2.953794714069597	2.271841606536499	3.5558547053975595	high
12450.0	2.1072099696478683	0.8450980400142568	1.8061799739838869	2.5	1.9953719060281625	0.9030899869919436	2.2964019016921435	medium
12451.0	3.809828961067886	2.4199557484897585	3.3451776165427036	4.96287588175127	3.2501036817194717	2.546542663478131	3.949073686055491	high
12452.0	2.257678574869185	1.3010299956639813	2.257678574869185	3.3709505944546687	2.542290006425408	1.3010299956639813	2.542290006425408	medium
12453.0	2.674861140737812	1.6334684555795866	2.674861140737812	3.1109629552483544	2.8494746952901906	1.6334684555795866	2.8494746952901906	high
12455.0	3.3188977146274867	1.9242792860618816	3.1824146524345536	4.449213316373019	2.670219868866269	1.9294189257142929	3.369189873202288	high
12456.0	3.2043913319193	2.0170333392987803	2.781036938621132	4.2710331348120025	2.930080932874214	2.0863598306747484	3.4072021875938763	high
12457.0	2.8401060944567584	1.7160033436347992	2.5693739096150456	4.054824567231173	2.606367927573454	1.7634279935629371	3.2084279189014167	medium
12458.0	2.7007037171450192	1.5314789170422551	2.428134794028789	3.5486881132034163	2.595165414790229	1.5563025007672873	2.8961954104542107	medium
12461.0	2.450249108319361	1.5314789170422551	2.450249108319361	2.8139268134224635	2.7971844143146423	1.5314789170422551	2.7971844143146423	medium
12462.0	2.7218106152125467	1.6989700043360187	2.4487063199050803	3.050293650089777	2.6709829710049373	1.7781512503836436	2.972012966668918	medium
12463.0	2.876217840591642	1.7993405494535817	2.3384564936046046	3.7162704348433495	2.4681921975361005	1.8920946026904804	3.070252188864063	medium
12464.0	1.977723605288848	0.6989700043360189	1.2552725051033058	2.6405219626825924	2.077844640603975	1.3424226808222062	2.9809346275959183	low
12465.0	2.6766936096248664	1.6532125137753435	2.4653828514484184	3.1565350908926155	2.532875353273346	1.6532125137753435	2.8339053489373267	medium
12468.0	2.5563025007672877	1.5440680443502757	2.3710678622717363	3.74258950185192	2.5132442430839226	1.5563025007672873	2.8142742387479043	medium
12471.0	3.8119769443369536	2.1003705451175634	2.979548374704095	4.775006418755143	2.7556366903350704	2.562292864456474	4.135847932046676	high
12472.0	3.4899584794248346	2.24551266781415	2.962369335670022	4.101085532991925	2.864762171479596	2.4199557484897585	3.6429134218632386	high
12473.0	3.3660492098002357	2.133538908370217	3.1903316981702914	4.224448513129716	2.9286126039729585	2.1958996524092336	3.4057338586926207	high
12474.0	3.6755950563867454	2.399673721481038	2.7299742856995555	3.9912732316704553	2.5610138796089585	2.6053050461411096	3.816286384712265	high
12475.0	2.7259116322950483	1.5440680443502757	2.7259116322950483	3.978864088188098	2.825672732193558	1.5440680443502757	2.825672732193558	high
12476.0	3.3651134316275773	2.2405492482825995	2.7888751157754172	4.793400466274825	2.7600966403553544	2.3463529744506393	3.7600966403553535	high
12477.0	3.5590683340345373	2.281033367247728	3.0542299098633974	5.431623053607953	3.3399301932109413	2.4742162640762557	4.118081443594585	high
12478.0	2.3673559210260193	1.5440680443502757	2.3673559210260193	3.0273506907936274	2.7371846885205064	1.5440680443502757	2.7371846885205064	medium
12479.0	2.582063362911709	1.4771212547196624	2.582063362911709	3.1525842461721623	2.6750447359558933	1.4771212547196624	2.6750447359558933	medium
12480.0	3.2265999052073573	2.1072099696478683	2.7803173121401508	3.9002698306959234	2.8581806530803244	2.1760912590556813	3.4602406444082865	high
12481.0	3.467756051244033	2.14921911265538	2.893206753059848	4.361319175215199	2.7337007066280745	2.2741578492636805	3.6367906936200174	high
12483.0	3.0390173219974117	1.6532125137753435	2.459392487759231	4.4233670251316415	2.3781661548327757	1.8325089127062364	3.2812561418247195	medium
12484.0	3.3346547668832414	2.406540180433955	2.9020028913507296	4.383185962688686	2.989318530537605	2.530199698203082	3.5913785218655674	high
12488.0	2.7209857441537397	1.6532125137753435	2.4265112613645754	3.88385856809574	2.6179294780053093	1.7323937598229686	3.095050732724972	medium
12489.0	2.012837224705172	1.146128035678238	2.012837224705172	3.5216406363433177	2.4755695021274766	1.146128035678238	2.4755695021274766	medium
12490.0	3.4818724103106637	2.113943352306837	2.810232517995084	4.194003349521968	2.686630013946929	2.3710678622717363	3.6866300139469295	high
12491.0	2.41161970596323	1.3802112417116061	2.41161970596323	3.3190795706241745	2.6277753752293034	1.3979400086720375	2.6277753752293034	medium
12492.0	2.2787536009528293	1.2552725051033058	2.0863598306747484	2.794653473544342	2.055397446028373	1.2552725051033058	2.3564274416923547	medium
12493.0	2.3074960379132126	1.230448921378274	2.071882007306125	2.144023910757423	2.258625311928395	1.2787536009528289	2.559655307592376	medium
12494.0	2.830588668685144	1.7708520116421442	2.318063334962761	3.8321790691608153	2.285377253249845	1.8195439355418688	2.9843472575858643	medium
12497.0	3.0902580529313166	1.1139433523068367	3.0902580529313166	2.287783719941071	2.9791384695468097	1.1139433523068367	2.9791384695468097	high
12498.0	2.1931245983544616	1.3010299956639813	1.9030899869919435	2.7013757559060494	2.0665743775895824	1.3222192947339193	2.543695632309245	medium
12500.0	3.4255342204982635	1.4913616938342726	2.7604224834232123	4.158562939644916	2.606909936602895	1.6989700043360187	3.606909936602895	high
12501.0	3.249198357391113	2.170261715394957	3.249198357391113	3.435806933513121	3.3065086613975345	2.170261715394957	3.3065086613975345	high
12502.0	2.8998205024270964	2.004321373782642	2.3560258571931225	3.779194232068332	2.7775529597289337	2.1522883443830563	3.4765229640649524	high
12504.0	1.7075701760979365	0.6989700043360189	1.6812412373755872	1.5219280948873626	1.6658154279909352	0.6989700043360189	1.9668454236549164	low
12506.0	1.3617278360175928	1.3617278360175928	1.3617278360175928	2.386115892633963	1.8662873390841952	1.3617278360175928	1.8662873390841952	low
12507.0	2.9469432706978256	1.2552725051033058	2.8254261177678237	3.3841837197791893	2.5472207190130614	1.3010299956639813	3.0243419737327235	high
12508.0	2.432969290874406	1.7558748556724917	2.305351369446624	3.472937753321484	2.298722113605708	1.8325089127062364	2.599752109269689	medium
12509.0	1.7323937598229686	0.7781512503836436	1.7323937598229686	1.4591479170272446	2.2000292665537704	0.7781512503836436	2.2000292665537704	medium
12510.0	2.5403294747908736	1.4471580313422192	2.463892988985908	3.1708346163499628	2.6098984156416383	1.4913616938342726	2.9109284113056195	medium
12512.0	1.9822712330395684	1.4913616938342726	1.9637878273455556	2.8851974236959843	1.8201357518704304	1.4913616938342726	2.1211657475344112	medium
12513.0	2.6560982020128323	1.5185139398778875	2.6560982020128323	3.384669878959454	2.7265560649130416	1.5185139398778875	2.7265560649130416	high
12514.0	2.6434526764861874	1.7075701760979365	2.6434526764861874	3.7376991760292	3.0076112396102723	1.7075701760979365	3.0076112396102723	high
12516.0	2.9385197251764916	1.2787536009528289	2.7209857441537397	3.0009619827626763	2.7730766638615685	1.3802112417116061	3.0741066595255497	high
12517.0	3.1231980750319988	2.3636119798921444	2.6190933306267428	4.0664852034832135	2.7527492868334877	2.4393326938302633	3.3548092781614502	high
12518.0	3.1159431769390555	1.919078092376074	2.5078558716958312	3.6054215698018766	2.5660578342384626	2.075546961392531	3.2650278385744818	high
12519.0	2.2355284469075487	1.2041199826559248	2.2355284469075487	3.0778195311147827	2.4422288405687183	1.2041199826559248	2.4422288405687183	medium
12520.0	3.153204900084284	2.0791812460476247	2.7874604745184155	3.9246216532965543	2.6714061323048126	2.167317334748176	3.370376136640832	high
12521.0	2.48572142648158	1.568201724066995	2.48572142648158	3.208698872222265	2.7369380365230915	1.568201724066995	2.7369380365230915	medium
12522.0	2.2833012287035497	1.0	2.1072099696478683	2.6464393446710157	1.8940944273226987	1.0	2.1951244229866798	medium
12523.0	2.934498451243568	1.919078092376074	2.167317334748176	3.2236021513945325	2.188997474756191	2.008600171761917	3.2303901599144162	medium
12524.0	3.564547711755948	2.049218022670181	3.111262513659065	4.69205500232068	2.693036276192484	2.133538908370217	3.596126263184427	high
12526.0	2.795184589682424	1.7993405494535817	2.4996870826184043	3.4972879834250907	2.592050856689984	1.8325089127062364	3.0691721114096464	medium
12527.0	2.3673559210260193	1.230448921378274	2.049218022670181	3.146286370662103	2.0423260725773407	1.230448921378274	2.5194473272970037	medium
12528.0	2.8662873390841948	1.6901960800285136	2.4424797690644486	3.9960332224609916	2.4364886432252306	1.934498451243568	3.2146398936088745	medium
12530.0	2.949877704036875	1.6901960800285136	2.492760389026837	3.919209068640957	2.5627774570153883	1.7853298350107671	3.164837448343351	medium
12531.0	1.6532125137753435	1.230448921378274	1.6532125137753435	3.1018812234760182	2.0976736994490977	1.230448921378274	2.0976736994490977	low
12532.0	2.1789769472931693	1.1760912590556811	2.1789769472931693	3.2402239289418517	2.4966944568153013	1.1760912590556811	2.4966944568153013	medium
12534.0	2.8095597146352675	1.7923916894982541	2.8095597146352675	3.341822910334532	2.991748687131003	1.7923916894982541	2.991748687131003	high
12535.0	2.3404441148401185	1.4471580313422192	2.060697840353612	2.990868355510801	2.5540952695617247	1.5314789170422551	2.855125265225706	medium
12536.0	3.447313108823568	2.413299764081252	3.447313108823568	3.8549545129451994	3.631414341520933	2.413299764081252	3.631414341520932	high
12538.0	2.281033367247728	1.3222192947339193	2.281033367247728	3.249460279921617	2.5610417237160132	1.3222192947339193	2.5610417237160132	medium
12539.0	3.3153404766272883	2.1958996524092336	2.808210972924222	3.7715377117729187	3.14366653381827	2.4361626470407556	3.7457265251462326	high
12540.0	3.8009918612601714	2.4297522800024085	2.868644438394825	4.515254154771254	2.8303672952931045	2.6444385894678386	4.0344872779490295	high
12541.0	2.8293037728310253	1.6532125137753435	2.4578818967339924	3.4811315289318547	2.4477676835779123	1.6901960800285136	2.9248889382975745	medium
12544.0	2.113943352306837	1.2552725051033058	2.113943352306837	3.1496734471867414	2.4766867429456445	1.2552725051033058	2.4766867429456445	medium
12545.0	2.7134905430939424	1.6127838567197357	2.5352941200427703	3.1509047446995986	2.619296858467023	1.6812412373755872	2.9203268541310043	medium
12546.0	2.7979596437371956	1.7634279935629371	2.673941998634088	3.2633672041349953	2.7082083753044848	1.8260748027008264	3.0092383709684665	medium
12547.0	2.12057393120585	0.7781512503836436	2.03342375548695	1.4591479170272446	1.8802417758954804	0.7781512503836436	2.1812717715594614	medium
12548.0	1.6812412373755872	0.6020599913279624	1.6812412373755872	0.8112781244591328	1.827369273053825	0.6020599913279624	1.827369273053825	medium
12550.0	2.751279103983342	1.7481880270062005	2.751279103983342	3.650780708298527	2.9163644483442255	1.7481880270062005	2.916364448344225	high
12552.0	1.9294189257142929	1.2787536009528289	1.9294189257142929	3.1158340921632206	2.5021812233192406	1.2787536009528289	2.502181223319241	medium
12553.0	3.2789821168654436	1.968482948553935	2.6031443726201817	3.9144899740102086	2.510349265500455	2.2528530309798933	3.510349265500455	high
12556.0	2.550228353055094	2.0	2.2833012287035497	3.481785455854056	2.4768026552655167	2.075546961392531	2.777832650929498	medium
12557.0	3.6003193297516614	1.1760912590556811	3.177824971864682	3.3598790287368607	3.453737140475222	1.4471580313422192	4.0557971318031845	high
12559.0	2.4456042032735974	1.2787536009528289	2.385606273598312	3.721611723969901	2.3981223740603856	1.2787536009528289	2.6991523697243665	medium
12560.0	3.037426497940624	1.9542425094393248	2.9052560487484507	4.065905007075997	2.976421056232798	2.012837224705172	3.2774510518967794	high
12561.0	2.2479732663618064	1.2041199826559248	2.2479732663618064	2.7806390622295667	2.3781252456193727	1.2041199826559248	2.3781252456193727	medium
12562.0	3.2447717614952953	1.9912260756924949	2.505149978319906	3.7992712603370697	2.6845555644081682	2.206825876031849	3.5296536044224243	high
12564.0	2.113943352306837	1.3010299956639813	2.113943352306837	2.3016094970590277	2.6051972673883776	1.3010299956639813	2.6051972673883776	medium
12565.0	1.8750612633917	0.9542425094393248	1.8750612633917	2.4193819456463723	2.1178345185437477	0.9542425094393248	2.1178345185437477	medium
12566.0	2.416640507338281	1.2552725051033058	2.416640507338281	2.5724312513221195	2.466422722433792	1.2552725051033058	2.466422722433792	medium
12567.0	3.515741416669365	2.4216039268698317	2.8842287696326037	4.199413368904886	2.9162275299906053	2.531478917042255	3.8193175169825486	high
12569.0	3.2407987711173307	1.9590413923210936	2.3873898263387296	4.071612121256663	1.9902541968583236	2.1958996524092336	3.495404175178229	high
12571.0	2.7185016888672737	1.4913616938342726	2.513217600067939	3.0635586085111224	2.4146475049029603	1.5314789170422551	2.7156775005669416	medium
12572.0	2.64738297011462	1.7160033436347992	2.460897842756548	3.2910412684181374	2.6516268604926143	1.7634279935629371	2.9526568561565956	medium
12573.0	1.9242792860618816	1.414973347970818	1.9242792860618816	3.04363785115567	2.205583258640754	1.4471580313422192	2.205583258640754	medium
12574.0	1.7708520116421442	1.0	1.7708520116421442	1.9219280948873625	2.261143867700667	1.0	2.261143867700667	medium
12576.0	2.984077033902831	1.8573324964312683	2.4800069429571505	3.444899851026166	2.417298937524483	1.944482672150169	3.116268941860502	medium
12577.0	2.5198279937757193	1.863322860120456	2.482873583608754	3.1602150977705827	2.296182372555435	1.8864907251724816	2.597212368219416	medium
12578.0	3.0666985504229958	2.041392685158225	2.8603380065709936	3.975922385786352	3.074196360856032	2.049218022670181	3.375226356520013	high
12579.0	2.4409090820652177	1.4313637641589874	2.4409090820652177	3.0595379647257888	2.573706873392269	1.4313637641589874	2.573706873392269	medium
12580.0	2.3729120029701067	1.3617278360175928	2.3729120029701067	2.996630848284676	2.579440597139797	1.3617278360175928	2.579440597139797	medium
12581.0	2.204119982655925	1.146128035678238	2.204119982655925	2.0059777114237742	2.254572244187353	1.146128035678238	2.254572244187353	medium
12582.0	2.4712917110589387	1.3010299956639813	2.1931245983544616	3.108694969562842	2.2447223227699977	1.3010299956639813	2.545752318433979	medium
12583.0	3.65628990119136	2.0211892990699383	2.8536982117761744	4.778078203438295	2.6193527560116663	2.326335860928752	3.7654807916899036	high
12584.0	2.568201724066995	1.6127838567197357	1.8976270912904412	3.8350988962795913	2.33372708539613	1.9590413923210936	3.2879695948354546	medium
12585.0	2.59659709562646	1.3222192947339193	2.59659709562646	3.6897037321995465	2.822168079368017	1.3222192947339193	2.822168079368017	high
12586.0	1.8976270912904412	1.041392685158225	1.8976270912904412	2.8453509366224368	2.294333933583456	1.041392685158225	2.294333933583456	medium
12587.0	1.6989700043360187	0.4771212547196624	1.6989700043360187	0.9182958340544894	2.0170333392987803	0.4771212547196624	2.0170333392987803	medium
12588.0	1.7160033436347992	0.9542425094393248	1.7160033436347992	2.4193819456463723	2.2427898094786767	0.9542425094393248	2.242789809478676	medium
12589.0	2.4800069429571505	1.4471580313422192	2.342422680822206	2.87624639143013	2.4583960874262507	1.5185139398778875	2.7594260830902324	medium
12590.0	3.63164666295842	1.8260748027008264	3.63164666295842	4.993338399697667	3.97040546018514	1.8260748027008264	3.97040546018514	high
12591.0	2.3521825181113627	1.3979400086720375	2.3521825181113627	2.7892750707107137	2.566849787794398	1.3979400086720375	2.5668497877943985	medium
12592.0	2.459392487759231	1.0	2.214843848047698	2.2806390622295667	2.3027637084729817	1.2041199826559248	2.603793704136963	medium
12593.0	2.3096301674258988	1.1139433523068367	1.9912260756924949	1.8804820237218405	2.1050557829687464	1.3010299956639813	2.582177037688409	medium
12594.0	3.2484637175510316	1.6901960800285136	2.7168377232995247	4.433305386376056	2.5520216324390126	2.0569048513364727	3.5062641418783373	high
12596.0	2.670245853074124	1.3802112417116061	2.496929648073215	3.559079570624174	2.3524430166587527	1.3979400086720375	2.653473012322734	medium
12597.0	3.3451776165427036	2.2624510897304293	3.1684974835230326	4.016453476469309	2.9024407746082965	2.305351369446624	3.5045007659362586	high
12598.0	3.285107029566812	1.919078092376074	2.53655844257153	4.135522092987308	2.5999890606641545	2.1003705451175634	3.445087100678411	high
12599.0	2.9768083373380665	1.4913616938342726	2.330413773349191	2.8964817044265065	2.103598493977937	1.740362689494244	2.9486965339921944	medium
12600.0	2.836324115706752	1.4771212547196624	2.198657086954422	4.153815784411661	2.413350065548239	1.6901960800285136	3.3164400525401825	medium
12601.0	2.378397900948137	1.3010299956639813	1.934498451243568	3.588354347173233	1.981872947188907	1.3617278360175928	2.6808429515249257	medium
12602.0	2.2095150145426308	1.0791812460476249	2.2095150145426308	2.3553885422075345	2.1850319204327686	1.0791812460476249	2.185031920432768	medium
12603.0	1.7481880270062005	0.0	1.7481880270062005	0.0	2.787602146182337	0.0	2.787602146182337	medium
12604.0	2.3010299956639813	1.146128035678238	2.133538908370217	2.0729055953200564	2.0722131226033818	1.1760912590556811	2.3732431182673634	medium
12609.0	2.8055008581584	1.7481880270062005	2.462397997898956	3.911433111135413	2.5073385464626496	1.7558748556724917	2.984459801182312	medium
12610.0	3.0077477780007404	1.919078092376074	2.6551384348113816	3.4834103168004145	2.6299164898074414	2.004321373782642	3.2319764811354035	high
