CustomerID	I	Iu	Imax	E	Savg	F	M	cluster
12424.0	2.869231719730976	1.4771212547196624	2.7259116322950483	4.002910079649727	2.944719495467081	0.3010299956639812	3.2457494911310625	high
12425.0	2.6954816764901977	1.5563025007672873	2.6954816764901977	3.551017364289704	2.890532791927745	0.0	2.890532791927745	medium
12426.0	2.404833716619938	1.462397997898956	2.404833716619938	3.345073995785254	2.708191368824399	0.0	2.7081913688243997	medium
12427.0	2.2095150145426308	1.230448921378274	2.049218022670181	3.044110417748401	2.2898341214850317	0.3010299956639812	2.590864117149012	medium
12428.0	3.5412046906832586	2.4082399653118496	3.103803720955957	4.688128780216832	2.9007766472930405	0.9030899869919436	3.803866634284984	high
12429.0	3.0382226383687185	1.8388490907372552	2.709269960975831	4.642022278619953	2.875234946450165	0.4771212547196624	3.352356201169828	high
12430.0	2.0644579892269186	1.0	2.0644579892269186	2.8464393446710154	2.335257256434532	0.0	2.335257256434532	low
12431.0	3.4186326873540653	2.184691430817599	2.5728716022004803	4.516181737334411	2.633844318877338	1.1139433523068367	3.747787671184175	high
12432.0	3.255272505103306	2.0253058652647704	3.037426497940624	4.843639067694003	3.0373587586563	0.6020599913279624	3.639418749984263	high
12433.0	3.874423830586502	2.187520720836463	3.361538971269279	5.143790348812147	3.282791991418036	0.6989700043360189	3.9817619957540544	high
12434.0	2.586587304671755	1.6532125137753435	2.501059262217752	3.6139118845783154	2.598210330802737	0.3010299956639812	2.8992403264667184	medium
12435.0	3.312811826212088	1.4913616938342726	3.07040732174012	4.127986806877677	3.5927256651514874	0.3010299956639812	3.8937556608154686	high
12436.0	2.320146286111054	1.1760912590556811	2.320146286111054	2.339572261986723	2.632467415481234	0.0	2.632467415481234	medium
12437.0	3.4614985267830187	2.0681858617461617	2.7535830588929064	4.46817167957453	2.392834663142515	1.255272505103306	3.648107168245821	high
12438.0	3.06781451116184	1.919078092376074	2.767897616018091	4.102609925399463	3.091112746791773	0.3010299956639812	3.3921427424557544	high
12442.0	2.257678574869185	1.041392685158225	2.257678574869185	2.663532754804255	2.158543410440671	0.0	2.158543410440671	low
12444.0	3.0538464268522527	2.1367205671564067	2.7649229846498886	4.161838997359856	2.914375952784757	0.6989700043360189	3.613345957120776	high
12445.0	1.7781512503836436	0.4771212547196624	1.7781512503836436	0.9182958340544894	1.8887409606828929	0.0	1.8887409606828929	low
12446.0	2.545307116465824	1.7558748556724917	2.545307116465824	3.72808004133953	3.001002063315146	0.0	3.001002063315146	medium
12447.0	2.271841606536499	1.3979400086720375	2.271841606536499	2.8194705707972525	2.634970735172564	0.0	2.634970735172564	medium
12448.0	2.380211241711606	1.3222192947339193	2.380211241711606	3.5585186130489053	2.562827966219992	0.0	2.562827966219992	medium
12449.0	3.182699903336043	2.0681858617461617	2.7134905430939424	3.851789655247608	2.953794714069597	0.6020599913279624	3.5558547053975595	high
12450.0	2.1072099696478683	0.8450980400142568	1.806179973983887	2.5	1.9953719060281625	0.3010299956639812	2.2964019016921435	low
12451.0	3.809828961067886	2.419955748489758	3.345177616542704	4.96287588175127	3.250103681719472	0.6989700043360189	3.949073686055491	high
12452.0	2.257678574869185	1.3010299956639813	2.257678574869185	3.3709505944546687	2.542290006425408	0.0	2.542290006425408	medium
12453.0	2.674861140737812	1.6334684555795866	2.674861140737812	3.1109629552483544	2.8494746952901906	0.0	2.8494746952901906	medium
12455.0	3.3188977146274867	1.9242792860618816	3.182414652434554	4.449213316373019	2.670219868866269	0.6989700043360189	3.369189873202288	high
12456.0	3.2043913319193	2.0170333392987803	2.781036938621132	4.271033134812003	2.930080932874214	0.4771212547196624	3.4072021875938763	high
12457.0	2.840106094456758	1.7160033436347992	2.569373909615046	4.054824567231173	2.606367927573454	0.6020599913279624	3.2084279189014167	high
12458.0	2.7007037171450192	1.5314789170422551	2.428134794028789	3.5486881132034163	2.595165414790229	0.3010299956639812	2.8961954104542107	medium
12461.0	2.450249108319361	1.5314789170422551	2.450249108319361	2.8139268134224635	2.7971844143146423	0.0	2.7971844143146423	medium
12462.0	2.7218106152125467	1.6989700043360187	2.44870631990508	3.050293650089777	2.6709829710049373	0.3010299956639812	2.972012966668918	medium
12463.0	2.876217840591642	1.7993405494535817	2.3384564936046046	3.7162704348433495	2.4681921975361005	0.6020599913279624	3.070252188864063	medium
12464.0	1.977723605288848	0.6989700043360189	1.255272505103306	2.6405219626825924	2.077844640603975	0.9030899869919436	2.9809346275959183	low
12465.0	2.6766936096248664	1.6532125137753435	2.4653828514484184	3.156535090892615	2.532875353273346	0.3010299956639812	2.833905348937327	medium
12468.0	2.5563025007672877	1.5440680443502757	2.3710678622717363	3.74258950185192	2.5132442430839226	0.3010299956639812	2.814274238747904	medium
12471.0	3.811976944336954	2.100370545117563	2.979548374704095	4.775006418755143	2.7556366903350704	1.380211241711606	4.135847932046676	high
12472.0	3.4899584794248346	2.24551266781415	2.962369335670021	4.101085532991925	2.864762171479596	0.7781512503836436	3.642913421863239	high
12473.0	3.3660492098002357	2.133538908370217	3.1903316981702914	4.224448513129716	2.9286126039729585	0.4771212547196624	3.4057338586926207	high
12474.0	3.6755950563867454	2.399673721481038	2.7299742856995555	3.991273231670455	2.5610138796089585	1.255272505103306	3.816286384712265	high
12475.0	2.7259116322950483	1.5440680443502757	2.7259116322950483	3.978864088188098	2.825672732193558	0.0	2.825672732193558	medium
12476.0	3.3651134316275773	2.2405492482825995	2.788875115775417	4.793400466274825	2.7600966403553544	1.0	3.7600966403553535	high
12477.0	3.559068334034537	2.281033367247728	3.0542299098633974	5.431623053607953	3.3399301932109413	0.7781512503836436	4.118081443594585	high
12478.0	2.367355921026019	1.5440680443502757	2.367355921026019	3.0273506907936274	2.7371846885205064	0.0	2.7371846885205064	medium
12479.0	2.582063362911709	1.4771212547196624	2.582063362911709	3.1525842461721623	2.675044735955893	0.0	2.675044735955893	medium
12480.0	3.2265999052073573	2.1072099696478683	2.780317312140151	3.900269830695923	2.858180653080324	0.6020599913279624	3.4602406444082865	high
12481.0	3.467756051244033	2.14921911265538	2.893206753059848	4.361319175215199	2.7337007066280745	0.9030899869919436	3.6367906936200174	high
12483.0	3.039017321997412	1.6532125137753435	2.459392487759231	4.423367025131641	2.378166154832776	0.9030899869919436	3.2812561418247195	high
12484.0	3.3346547668832414	2.406540180433955	2.9020028913507296	4.383185962688686	2.989318530537605	0.6020599913279624	3.5913785218655674	high
12488.0	2.7209857441537397	1.6532125137753435	2.4265112613645754	3.88385856809574	2.6179294780053093	0.4771212547196624	3.095050732724972	medium
12489.0	2.012837224705172	1.146128035678238	2.012837224705172	3.5216406363433177	2.4755695021274766	0.0	2.4755695021274766	medium
12490.0	3.4818724103106637	2.113943352306837	2.810232517995084	4.194003349521968	2.686630013946929	1.0	3.6866300139469295	high
12491.0	2.41161970596323	1.380211241711606	2.41161970596323	3.3190795706241745	2.627775375229303	0.0	2.627775375229303	medium
12492.0	2.278753600952829	1.255272505103306	2.0863598306747484	2.794653473544342	2.055397446028373	0.3010299956639812	2.3564274416923547	low
12493.0	2.307496037913213	1.230448921378274	2.071882007306125	2.144023910757423	2.258625311928395	0.3010299956639812	2.559655307592376	medium
12494.0	2.830588668685144	1.7708520116421442	2.318063334962761	3.8321790691608153	2.285377253249845	0.6989700043360189	2.984347257585864	medium
12497.0	3.090258052931316	1.1139433523068367	3.090258052931316	2.287783719941071	2.9791384695468097	0.0	2.9791384695468097	medium
12498.0	2.1931245983544616	1.3010299956639813	1.9030899869919435	2.7013757559060494	2.0665743775895824	0.4771212547196624	2.543695632309245	low
12500.0	3.4255342204982635	1.4913616938342726	2.760422483423212	4.158562939644916	2.606909936602895	1.0	3.606909936602895	high
12501.0	3.249198357391113	2.170261715394957	3.249198357391113	3.435806933513121	3.3065086613975345	0.0	3.3065086613975345	high
12502.0	2.8998205024270964	2.004321373782642	2.3560258571931225	3.779194232068332	2.7775529597289337	0.6989700043360189	3.4765229640649524	high
12504.0	1.7075701760979365	0.6989700043360189	1.6812412373755872	1.5219280948873626	1.6658154279909352	0.3010299956639812	1.9668454236549164	low
12506.0	1.3617278360175928	1.3617278360175928	1.3617278360175928	2.386115892633963	1.866287339084195	0.0	1.866287339084195	low
12507.0	2.9469432706978256	1.255272505103306	2.8254261177678237	3.3841837197791893	2.547208400174844	0.4771212547196624	3.0243296548945064	medium
12508.0	2.432969290874406	1.7558748556724917	2.305351369446624	3.472937753321484	2.298722113605708	0.3010299956639812	2.599752109269689	medium
12509.0	1.7323937598229686	0.7781512503836436	1.7323937598229686	1.4591479170272446	2.2000292665537704	0.0	2.2000292665537704	low
12510.0	2.5403294747908736	1.4471580313422192	2.463892988985908	3.1708346163499628	2.6098984156416383	0.3010299956639812	2.9109284113056195	medium
12512.0	1.9822712330395684	1.4913616938342726	1.9637878273455556	2.8851974236959843	1.8201357518704304	0.3010299956639812	2.1211657475344112	low
12513.0	2.656098202012832	1.5185139398778875	2.656098202012832	3.384669878959454	2.7265560649130416	0.0	2.7265560649130416	medium
12514.0	2.6434526764861874	1.7075701760979365	2.6434526764861874	3.7376991760292	3.0076112396102723	0.0	3.0076112396102723	medium
12516.0	2.938519725176492	1.2787536009528289	2.7209857441537397	3.0009619827626763	2.7730766638615685	0.3010299956639812	3.0741066595255497	medium
12517.0	3.1231980750319988	2.3636119798921444	2.6190933306267428	4.066485203483213	2.7527492868334877	0.6020599913279624	3.35480927816145	high
12518.0	3.115943176939055	1.919078092376074	2.507855871695831	3.605421569801876	2.566057834238463	0.6989700043360189	3.2650278385744818	high
12519.0	2.2355284469075487	1.2041199826559248	2.2355284469075487	3.0778195311147827	2.4422288405687183	0.0	2.4422288405687183	medium
12520.0	3.153204900084284	2.0791812460476247	2.787460474518415	3.9246216532965543	2.6714061323048126	0.6989700043360189	3.370376136640832	high
12521.0	2.48572142648158	1.568201724066995	2.48572142648158	3.208698872222265	2.7369380365230915	0.0	2.7369380365230915	medium
12522.0	2.2833012287035497	1.0	2.1072099696478683	2.6464393446710157	1.8940944273226987	0.3010299956639812	2.19512442298668	low
12523.0	2.934498451243568	1.919078092376074	2.167317334748176	3.2236021513945325	2.188997474756191	1.041392685158225	3.230390159914416	high
12524.0	3.564547711755948	2.049218022670181	3.111262513659065	4.69205500232068	2.693036276192484	0.9030899869919436	3.596126263184427	high
12526.0	2.795184589682424	1.7993405494535817	2.499687082618404	3.4972879834250907	2.592050856689984	0.4771212547196624	3.069172111409646	medium
12527.0	2.367355921026019	1.230448921378274	2.049218022670181	3.146286370662104	2.0423260725773407	0.4771212547196624	2.5194473272970037	medium
12528.0	2.8662873390841948	1.6901960800285136	2.4424797690644486	3.996033222460992	2.4364886432252306	0.7781512503836436	3.2146398936088745	high
12530.0	2.949877704036875	1.6901960800285136	2.492760389026837	3.919209068640957	2.5627774570153883	0.6020599913279624	3.164837448343351	high
12531.0	1.6532125137753435	1.230448921378274	1.6532125137753435	3.1018812234760182	2.0976736994490977	0.0	2.0976736994490977	low
12532.0	2.1789769472931693	1.1760912590556811	2.1789769472931693	3.240223928941852	2.4966944568153013	0.0	2.4966944568153013	medium
12534.0	2.8095597146352675	1.792391689498254	2.8095597146352675	3.341822910334532	2.991748687131003	0.0	2.991748687131003	medium
12535.0	2.3404441148401185	1.4471580313422192	2.060697840353612	2.990868355510801	2.5540952695617247	0.3010299956639812	2.855125265225706	medium
12536.0	3.447313108823568	2.413299764081252	3.447313108823568	3.8549545129451994	3.631414341520933	0.0	3.631414341520932	high
12538.0	2.281033367247728	1.3222192947339193	2.281033367247728	3.249460279921617	2.561041723716013	0.0	2.561041723716013	medium
12539.0	3.3153404766272883	2.1958996524092336	2.808210972924222	3.771537711772919	3.14366653381827	0.6020599913279624	3.7457265251462326	high
12540.0	3.8009918612601714	2.429752280002408	2.868644438394825	4.515254154771254	2.8303672952931045	1.2041199826559248	4.0344872779490295	high
12541.0	2.829303772831025	1.6532125137753435	2.4578818967339924	3.4811315289318547	2.447767683577912	0.4771212547196624	2.9248889382975745	medium
12544.0	2.113943352306837	1.255272505103306	2.113943352306837	3.1496734471867414	2.4766867429456445	0.0	2.4766867429456445	medium
12545.0	2.7134905430939424	1.6127838567197357	2.5352941200427703	3.150904744699599	2.619296858467023	0.3010299956639812	2.9203268541310043	medium
12546.0	2.797959643737196	1.7634279935629371	2.673941998634088	3.263367204134995	2.708208375304485	0.3010299956639812	3.0092383709684665	medium
12547.0	2.12057393120585	0.7781512503836436	2.03342375548695	1.4591479170272446	1.8802417758954804	0.3010299956639812	2.1812717715594614	low
12548.0	1.6812412373755872	0.6020599913279624	1.6812412373755872	0.8112781244591328	1.827369273053825	0.0	1.827369273053825	low
12550.0	2.751279103983342	1.7481880270062005	2.751279103983342	3.650780708298527	2.916364448344225	0.0	2.916364448344225	medium
12552.0	1.9294189257142929	1.2787536009528289	1.9294189257142929	3.1158340921632206	2.502181223319241	0.0	2.502181223319241	medium
12553.0	3.278982116865443	1.968482948553935	2.603144372620182	3.9144899740102086	2.510349265500455	1.0	3.510349265500455	high
12556.0	2.550228353055094	2.0	2.2833012287035497	3.481785455854056	2.4768026552655167	0.3010299956639812	2.777832650929498	medium
12557.0	3.600319329751661	1.1760912590556811	3.177824971864682	3.3598790287368607	3.453737140475222	0.6020599913279624	4.0557971318031845	high
12559.0	2.4456042032735974	1.2787536009528289	2.385606273598312	3.721611723969901	2.3981223740603856	0.3010299956639812	2.699152369724367	medium
12560.0	3.037426497940624	1.9542425094393248	2.905256048748451	4.065905007075997	2.976421056232798	0.3010299956639812	3.2774510518967794	high
12561.0	2.2479732663618064	1.2041199826559248	2.2479732663618064	2.7806390622295667	2.3781252456193727	0.0	2.3781252456193727	medium
12562.0	3.244771761495295	1.9912260756924949	2.505149978319906	3.7992712603370697	2.684555564408168	0.8450980400142568	3.5296536044224243	high
12564.0	2.113943352306837	1.3010299956639813	2.113943352306837	2.3016094970590277	2.6051972673883776	0.0	2.6051972673883776	medium
12565.0	1.8750612633917	0.9542425094393248	1.8750612633917	2.419381945646372	2.1178345185437477	0.0	2.1178345185437477	low
12566.0	2.416640507338281	1.255272505103306	2.416640507338281	2.5724312513221195	2.466422722433792	0.0	2.466422722433792	medium
12567.0	3.515741416669365	2.4216039268698317	2.884228769632604	4.199413368904886	2.9162275299906053	0.9030899869919436	3.819317516982549	high
12569.0	3.240798771117331	1.9590413923210936	2.3873898263387296	4.071612121256663	1.9902541968583236	1.505149978319906	3.495404175178229	high
12571.0	2.718501688867274	1.4913616938342726	2.513217600067939	3.0635586085111224	2.4146475049029603	0.3010299956639812	2.7156775005669416	medium
12572.0	2.64738297011462	1.7160033436347992	2.460897842756548	3.2910412684181374	2.651626860492614	0.3010299956639812	2.952656856156595	medium
12573.0	1.9242792860618816	1.414973347970818	1.9242792860618816	3.04363785115567	2.205583258640754	0.0	2.205583258640754	low
12574.0	1.7708520116421442	1.0	1.7708520116421442	1.9219280948873625	2.261143867700667	0.0	2.261143867700667	low
12576.0	2.984077033902831	1.8573324964312683	2.4800069429571505	3.444899851026166	2.417298937524483	0.6989700043360189	3.116268941860502	high
12577.0	2.519827993775719	1.863322860120456	2.482873583608754	3.1602150977705827	2.296182372555435	0.3010299956639812	2.597212368219416	medium
12578.0	3.0666985504229958	2.041392685158225	2.8603380065709936	3.975922385786352	3.074196360856032	0.3010299956639812	3.375226356520013	high
12579.0	2.4409090820652177	1.4313637641589874	2.4409090820652177	3.059537964725789	2.573706873392269	0.0	2.573706873392269	medium
12580.0	2.3729120029701067	1.3617278360175928	2.3729120029701067	2.996630848284676	2.579440597139797	0.0	2.579440597139797	medium
12581.0	2.204119982655925	1.146128035678238	2.204119982655925	2.005977711423774	2.254572244187353	0.0	2.254572244187353	low
12582.0	2.4712917110589387	1.3010299956639813	2.1931245983544616	3.108694969562842	2.2447223227699977	0.3010299956639812	2.545752318433979	medium
12583.0	3.65628990119136	2.0211892990699383	2.8536982117761744	4.778078203438295	2.6193527560116663	1.146128035678238	3.765480791689904	high
12584.0	2.568201724066995	1.6127838567197357	1.8976270912904412	3.8350988962795913	2.33372708539613	0.9542425094393248	3.2879695948354546	medium
12585.0	2.59659709562646	1.3222192947339193	2.59659709562646	3.6897037321995465	2.822168079368017	0.0	2.822168079368017	medium
12586.0	1.8976270912904412	1.041392685158225	1.8976270912904412	2.8453509366224368	2.294333933583456	0.0	2.294333933583456	low
12587.0	1.6989700043360187	0.4771212547196624	1.6989700043360187	0.9182958340544894	2.0170333392987803	0.0	2.0170333392987803	low
12588.0	1.7160033436347992	0.9542425094393248	1.7160033436347992	2.419381945646372	2.2427898094786767	0.0	2.2427898094786767	low
12589.0	2.4800069429571505	1.4471580313422192	2.342422680822206	2.87624639143013	2.458396087426251	0.3010299956639812	2.7594260830902324	medium
12590.0	3.63164666295842	1.8260748027008264	3.63164666295842	4.993338399697666	3.97040546018514	0.0	3.97040546018514	high
12591.0	2.3521825181113627	1.3979400086720375	2.3521825181113627	2.7892750707107137	2.566849787794398	0.0	2.5668497877943985	medium
12592.0	2.459392487759231	1.0	2.214843848047698	2.2806390622295667	2.3027637084729817	0.3010299956639812	2.603793704136963	medium
12593.0	2.3096301674258988	1.1139433523068367	1.9912260756924949	1.8804820237218405	2.1050557829687464	0.4771212547196624	2.582177037688409	low
12594.0	3.248463717551032	1.6901960800285136	2.7168377232995247	4.433305386376057	2.5520216324390126	0.9542425094393248	3.5062641418783373	high
12596.0	2.670245853074124	1.380211241711606	2.496929648073215	3.559079570624174	2.3524430166587527	0.3010299956639812	2.653473012322734	medium
12597.0	3.345177616542704	2.2624510897304293	3.1684974835230326	4.016453476469309	2.9024407746082965	0.6020599913279624	3.5045007659362586	high
12598.0	3.285107029566812	1.919078092376074	2.53655844257153	4.135522092987309	2.599989060664154	0.8450980400142568	3.445087100678411	high
12599.0	2.976808337338066	1.4913616938342726	2.330413773349191	2.896481704426507	2.103598493977937	0.8450980400142568	2.9486965339921944	medium
12600.0	2.836324115706752	1.4771212547196624	2.198657086954422	4.15381578441166	2.4133500655482387	0.9030899869919436	3.3164400525401825	high
12601.0	2.378397900948137	1.3010299956639813	1.934498451243568	3.588354347173233	1.981872947188907	0.6989700043360189	2.6808429515249257	medium
12602.0	2.2095150145426308	1.0791812460476249	2.2095150145426308	2.355388542207534	2.1850319204327686	0.0	2.185031920432768	low
12603.0	1.7481880270062005	0.0	1.7481880270062005	0.0	2.787602146182337	0.0	2.787602146182337	low
12604.0	2.3010299956639813	1.146128035678238	2.133538908370217	2.0729055953200564	2.072213122603382	0.3010299956639812	2.373243118267363	low
12609.0	2.8055008581584	1.7481880270062005	2.462397997898956	3.911433111135413	2.5073385464626496	0.4771212547196624	2.984459801182312	medium
12610.0	3.00774777800074	1.919078092376074	2.655138434811382	3.4834103168004145	2.6299164898074414	0.6020599913279624	3.231976481135404	high
12611.0	2.9273703630390235	1.8129133566428557	2.9273703630390235	3.813537200605154	3.0767569194447915	0.0	3.0767569194447915	high
12612.0	2.3961993470957363	1.255272505103306	2.3961993470957363	3.1699250014423126	2.783610617428145	0.0	2.783610617428145	medium
12613.0	3.210853365314893	2.089905111439398	2.9434945159061026	4.043313652675201	2.8859305754226674	0.6020599913279624	3.48799056675063	high
12614.0	1.8808135922807916	1.3010299956639813	1.8808135922807916	2.6638651219508542	2.4991369945373827	0.0	2.4991369945373827	low
12615.0	3.1351326513767748	1.9084850188786495	2.6127838567197355	4.209472910777844	2.718748659947389	0.6020599913279624	3.3208086512753514	high
12616.0	2.431363764158988	1.380211241711606	2.257678574869185	3.256564762130953	2.472171146692363	0.3010299956639812	2.7732011423563443	medium
12617.0	2.322219294733919	1.591064607026499	2.322219294733919	3.677214126823423	2.54775009877109	0.0	2.54775009877109	medium
12618.0	1.977723605288848	1.0	1.977723605288848	1.8464393446710157	2.137702167146962	0.0	2.137702167146962	low
